EIN,FormYr,FormType,Name,State,MajorGroup,NTEE,NTEE.CC,UNIV,HOSP,TotalExpense,TotalEmployee,GrossReceipts,TotalAssests,CEOCompensation,Gender,TransitionYr,TRANS.D,ZIP5,LocationType,FIPS
522395867,2018,990,JUNEAU COMMUNITY FOUNDATION,AK,7,T,T31,FALSE,FALSE,3482241,3,11966130,55123214,100586.29000000001,F,FALSE,TRUE,99801,Metropolitan,02110
920070127,2018,990,REACH INC,AK,5,P,P80,FALSE,FALSE,13471244,432,13495392,12717252,44706.350000000006,F,FALSE,TRUE,99801,Metropolitan,02110
920057621,2018,990,JUNEAU ANIMAL RESCUE,AK,3,D,D20,FALSE,FALSE,1388506,32,1513565,1423653,99457.05,F,FALSE,TRUE,99801,Metropolitan,02110
300090258,2019,990,POLARIS HOUSE,AK,4,F,F30,FALSE,FALSE,511376,7,509985,225612,103670.99,M,FALSE,TRUE,99801,Metropolitan,02110
920045230,2015,990,"NATIONAL COUNCIL ON ALCOHOLISMJUNEAU",AK,4,F,F21,FALSE,FALSE,808421,14,788794,637575,97358.8,F,FALSE,TRUE,99801,Metropolitan,02110
920056274,2018,990,SOUTHEAST ALASKA REGIONAL HEALTH,AK,4,E,E21,FALSE,TRUE,187053638,1162,209748045,240707877,1189333.8800000001,M,FALSE,TRUE,99801,Metropolitan,02110
920070127,2018,990,REACH INC,AK,5,P,P80,FALSE,FALSE,13471244,432,13495392,12717252,134685.85,M,FALSE,TRUE,99801,Metropolitan,02110
920038549,2018,990,JUNEAU YOUTH SERVICES INC,AK,4,F,F30,FALSE,FALSE,7613621,152,6727052,9620889,147360.37000000002,F,FALSE,TRUE,99803,Metropolitan,02110
920172389,2018,990,ARCTIC BARNABAS MINISTRIES INC,AK,8,X,X20,FALSE,FALSE,1107403,19,965501,1227695,124637.14000000001,M,FALSE,TRUE,99611,Rural,02122
920114675,2018,990,FRONTIER COMMUNITY SERVICES,AK,5,P,P82,FALSE,FALSE,8184665,268,7981303,5767544,126804.06000000001,F,FALSE,TRUE,99669,Rural,02122
911829284,2019,990,KENAI WATERSHED FORUM,AK,3,C,C32,FALSE,FALSE,839495,20,693879,1394613,80406.03,M,FALSE,TRUE,99669,Rural,02122
920156450,2018,990,COOK INLETKEEPER,AK,3,C,C20,FALSE,FALSE,1378849,20,1072561,418828,82370.21,F,FALSE,TRUE,99603,Rural,02122
300212786,2018,990,PROJECT GRAD KENAI PENINSULA,AK,2,B,B25,FALSE,FALSE,606813,12,538987,334603,96171.79000000001,F,FALSE,TRUE,99603,Rural,02122
920072562,2018,990,SOUTH PENINSULA BEHAVIORAL,AK,4,F,F80,FALSE,FALSE,7912014,150,8639061,7268617,127092.91,M,FALSE,TRUE,99603,Rural,02122
651225184,2018,990,PEACEHEALTH KETCHIKAN MEDICAL,AK,4,E,E11,FALSE,FALSE,636634,0,616661,2985749,213622.56000000003,M,FALSE,TRUE,99901,Metropolitan,02130
920146203,2018,990,KODIAK ISLAND HEALTH CARE FOUNDATION,AK,4,E,E11,FALSE,FALSE,6052725,72,6112974,2391357,181724.80000000002,F,FALSE,TRUE,99615,Rural,02150
911817911,2018,990,THE CHILDREN'S PLACE,AK,4,F,F32,FALSE,FALSE,713829,8,731221,4137620,47382.3,F,FALSE,TRUE,99687,Metropolitan,02170
920082770,2018,990,WASILLA AREA SENIORS INC,AK,5,P,P81,FALSE,FALSE,1627165,49,2255541,6859671,89463.93000000001,M,FALSE,TRUE,99654,Metropolitan,02170
920078503,2016,990,PALMER SENIOR CITIZENS CENTER,AK,5,P,P81,FALSE,FALSE,4169325,134,3374560,17615929,149648.28,F,FALSE,TRUE,99645,Metropolitan,02170
920047009,2019,990,KAWERAK INC,AK,7,T,T12,FALSE,FALSE,36771944,336,41132577,46914218,322377.31,F,FALSE,TRUE,99762,Rural,02180
920041461,2018,990,MANIILAQ ASSOCIATION,AK,5,P,P84,FALSE,FALSE,124368576,813,190854417,151204294,382697.91000000003,M,FALSE,TRUE,99752,Rural,02188
920129853,2018,990,PRINCE WILLIAM SOUND SCIENCE &,AK,5,O,O40,FALSE,FALSE,4271575,47,4998960,3650873,165459.82,F,FALSE,TRUE,99574,Rural,02261
920068881,2018,990,ALASKA FISHERIES DEVELOPMENT,AK,3,D,D0230,FALSE,FALSE,565277,3,570151,69340,96512.96,F,FALSE,TRUE,99929,Rural,02275
237314364,2018,990,"NAVAJO HEALTH FOUNDATION - SAGE MEMORIAL",AZ,4,E,E22,FALSE,TRUE,37856232,260,42387473,144787791,78400.43000000001,F,FALSE,TRUE,86505,Rural,04001
860207220,2018,990,DNA PEOPLE'S LEGAL SERVICES INC,AZ,5,I,I80,FALSE,FALSE,3737172,58,5694308,2602292,103202.29000000001,M,FALSE,TRUE,86515,Rural,04001
860208451,2017,990,NORTHERN COCHISE COMMUNITY HOSPITAL INC,AZ,4,E,E22,FALSE,TRUE,18461233,225,19133095,8109786,336712.99000000005,M,FALSE,TRUE,85643,Metropolitan,04003
866007695,2017,990,BENSON HOSPITAL,AZ,4,E,E22,FALSE,TRUE,16357091,179,15653899,5090885,301198.61000000004,M,FALSE,TRUE,85602,Metropolitan,04003
860186105,2018,990,PREMIER ALLIANCES INC,AZ,5,J,J30,FALSE,FALSE,3856233,78,3357312,4840322,168222.97,M,FALSE,TRUE,85603,Metropolitan,04003
860325741,2018,990,SOUTHEASTERN ARIZONA BEHAVIORAL HEALTH,AZ,4,F,F32,FALSE,FALSE,9097496,158,6260095,11138243,177910.89,M,FALSE,TRUE,85602,Metropolitan,04003
860663432,2018,990,NORTH COUNTRY HEALTHCARE INC,AZ,4,E,E32,FALSE,FALSE,47690548,640,51493687,29090084,286448.73000000004,F,FALSE,TRUE,86004,Metropolitan,04005
860826280,2018,990,FLAGSTAFF ARTS AND LEADERSHIP,AZ,7,W,W70,FALSE,FALSE,3103826,72,3103562,3153465,54117.41,M,FALSE,TRUE,86001,Metropolitan,04005
860838347,2018,990,PAGE REGIONAL DOMESTIC VIOLENCE,AZ,5,I,I71,FALSE,FALSE,471294,9,518874,1024333,69654.27,M,FALSE,TRUE,86040,Metropolitan,04005
860555102,2018,990,FLAGSTAFF BORDERTOWN DORMITORY BOARD IN,AZ,2,B,B80,FALSE,FALSE,1940509,40,2126282,2622593,2554.96,F,FALSE,TRUE,86001,Metropolitan,04005
860555102,2018,990,FLAGSTAFF BORDERTOWN DORMITORY BOARD IN,AZ,2,B,B80,FALSE,FALSE,1940509,40,2126282,2622593,81282.39,F,FALSE,TRUE,86001,Metropolitan,04005
866037149,2018,990,THE NARBHA INSTITUTE INC,AZ,4,F,F03,FALSE,FALSE,8223614,11,8774845,66174390,592735.4600000001,F,FALSE,TRUE,86001,Metropolitan,04005
262395228,2016,990,SECOND CHANCE CENTER FOR ANIMALS,AZ,3,D,D20,FALSE,FALSE,1167694,36,3153579,2495802,24478.13,F,FALSE,TRUE,86004,Metropolitan,04005
860255127,2018,990,HOZHONI FOUNDATION INC,AZ,5,P,P73,FALSE,FALSE,8284347,344,8101636,2470231,150110.44,F,FALSE,TRUE,86004,Metropolitan,04005
237094247,2018,990,MT GRAHAM REGIONAL MEDICAL CENTER INC,AZ,4,E,E22,FALSE,TRUE,64477496,529,67141942,80410747,339954.65,M,FALSE,TRUE,85546,Metropolitan,04009
860953423,2018,990,ARIZONA UNITED SPINAL CORD INJURY,AZ,4,G,G50,FALSE,FALSE,618135,7,534227,117479,129008.04000000001,F,FALSE,TRUE,85034,Metropolitan,04013
680260052,2019,990,WESTERN CENTER FOR JOURNALISM,AZ,1,A,A33,FALSE,FALSE,355035,1,83069,679889,12205.820000000002,F,FALSE,TRUE,85086,Metropolitan,04013
860096941,2019,990,DESERT MISSION INC,AZ,5,P,P75,FALSE,FALSE,12928430,0,11932867,13029529,216564.47000000003,U,FALSE,TRUE,85258,Metropolitan,04013
237181500,2018,990,THE COUNCIL ON CHIRPRACTIC,AZ,4,G,G1990,FALSE,FALSE,1374130,4,3557846,5238817,327709.59,M,FALSE,TRUE,85258,Metropolitan,04013
860618301,2018,990,EAST VALLEY JEWISH,AZ,8,X,X30,FALSE,FALSE,2055601,86,3142007,2890727,170346.29,M,FALSE,TRUE,85224,Metropolitan,04013
860265218,2019,990,FRIENDSHIP RETIREMENT CORPORATION,AZ,5,P,P75,FALSE,FALSE,29313654,909,29316991,28740744,119315.76000000001,F,FALSE,TRUE,85302,Metropolitan,04013
860265218,2019,990,FRIENDSHIP RETIREMENT CORPORATION,AZ,5,P,P75,FALSE,FALSE,29313654,909,29316991,28740744,276007.62,M,FALSE,TRUE,85302,Metropolitan,04013
860946968,2018,990,COYOTES AMATEUR HOCKEY ASSOCIATION,AZ,5,N,N68,FALSE,FALSE,4404227,9,4258981,2548274,94317.70000000001,M,FALSE,TRUE,85260,Metropolitan,04013
860096792,2018,990,FAMILY SERVICE AGENCY,AZ,5,P,P46,FALSE,FALSE,3233683,71,3211575,499990,201592.23,F,FALSE,TRUE,85004,Metropolitan,04013
860096781,2018,990,JEWISH FAMILY AND CHILDREN'S SERVICE,AZ,5,P,P30,FALSE,FALSE,44856740,958,45581477,25908404,313987.58,F,FALSE,TRUE,85014,Metropolitan,04013
453910992,2018,990,THE JEWISH COMMUNITY ASSOCIATION OF,AZ,7,S,S22,FALSE,FALSE,7030280,32,6737694,31880906,247668.71000000002,M,FALSE,TRUE,85254,Metropolitan,04013
860975231,2018,990,TECHNICAL ASSISTANCE PARTNERSHIP,AZ,4,E,E1170,FALSE,FALSE,3639626,0,4385611,5154680,326765.65,F,FALSE,TRUE,85012,Metropolitan,04013
860254820,2018,990,TEMPE COMMUNITY ACTION AGENCY,AZ,5,P,P28,FALSE,FALSE,4204844,49,4490732,2006531,131481.25,F,FALSE,TRUE,85281,Metropolitan,04013
860649306,2018,990,THE BEATITUDES CAMPUS FOUNDATION,AZ,5,P,P11,FALSE,FALSE,466999,0,1013580,2174988,274772.65,F,FALSE,TRUE,85021,Metropolitan,04013
860626273,2019,990,GESHER DISABILITY RESOURCES INC,AZ,5,P,P80,FALSE,FALSE,440446,11,448726,1457863,79168.88,F,FALSE,TRUE,85254,Metropolitan,04013
860227210,2018,990,CHICANOS POR LA CAUSA INC,AZ,5,P,P20,FALSE,FALSE,72598589,1009,78212364,199028705,626795.78,M,FALSE,TRUE,85034,Metropolitan,04013
860622258,2019,990,VALLEY OF THE SUN JEWISH COMMUNITY,AZ,5,P,P28,FALSE,FALSE,9561790,0,12323280,4857982,262418.59,M,FALSE,TRUE,85254,Metropolitan,04013
860269193,2017,990,SCOTTSDALE CHRISTIAN ACADEMY INC,AZ,2,B,B20,FALSE,FALSE,10252082,204,11070418,10891767,200709.33000000002,M,FALSE,TRUE,85032,Metropolitan,04013
952577300,2018,990,LEAGUE FOR INNOVATION IN THE COMMUNITY,AZ,2,B,B0240,FALSE,FALSE,4096745,14,3245711,1172802,368260.86000000004,M,FALSE,TRUE,85286,Metropolitan,04013
311496646,2019,990,SOUTHWEST AUTISM RESEARCH AND RESOURCE,AZ,2,B,B70,FALSE,FALSE,13109517,248,15578636,15595722,326234.82,M,FALSE,TRUE,85006,Metropolitan,04013
860293585,2018,990,"NATIVE AMERICAN CONNECTIONS INC",AZ,4,F,F30,FALSE,FALSE,14338287,248,18039348,44287026,266503.91000000003,F,FALSE,TRUE,85012,Metropolitan,04013
273270017,2019,990,ROCKY MOUNTAIN INFORMATION NETWORK INC,AZ,3,C,C60,FALSE,FALSE,4971888,44,4974210,619235,163514.17,M,FALSE,TRUE,85080,Metropolitan,04013
860135567,2018,990,ARIZONA HUMANE SOCIETY,AZ,3,D,D20,FALSE,FALSE,22211737,373,39493484,58926471,424259.61000000004,M,FALSE,TRUE,85041,Metropolitan,04013
850227776,2018,990,CPLC NEW MEXICO INC,AZ,7,S,S43,FALSE,FALSE,3721012,0,3403685,5810207,130962.41,M,FALSE,TRUE,85034,Metropolitan,04013
860539979,2019,990,GREATER PHOENIX ECONOMIC COUNCIL,AZ,7,S,S30,FALSE,FALSE,6809302,48,6965030,5472151,575075.28,M,FALSE,TRUE,85004,Metropolitan,04013
470874376,2019,990,JEWISH COMMUNITY FOUNDATION OF,AZ,7,T,T31,FALSE,FALSE,6645628,6,22398960,61457726,246160.15000000002,M,FALSE,TRUE,85254,Metropolitan,04013
421533919,2018,990,S C JENSEN CORPORATION INC,AZ,2,B,B29,FALSE,FALSE,875789,8,1076007,399638,151447.87000000002,M,FALSE,TRUE,85021,Metropolitan,04013
860822647,2018,990,SCOTTSDALE LEADERSHIP INC,AZ,7,W,W70,FALSE,FALSE,301329,3,365973,285933,114040.16,F,FALSE,TRUE,85258,Metropolitan,04013
860103282,2018,990,FLORENCE CRITTENTON SERVICES OF ARIZONA,AZ,5,P,P47,FALSE,FALSE,8405718,213,9320300,9300443,204741.24000000002,F,FALSE,TRUE,85013,Metropolitan,04013
860607401,2018,990,ARIZONA SPORTS AND ENTERTAINMENT,AZ,5,N,N30,FALSE,FALSE,619107,7,657190,90724,116985.34000000001,F,FALSE,TRUE,85258,Metropolitan,04013
860256421,2018,990,THE PHOENIX BOYS CHOIR ASSOCIATION,AZ,1,A,A6B,FALSE,FALSE,1234122,9,1500999,1957681,83474.38,U,FALSE,TRUE,85014,Metropolitan,04013
861040394,2019,990,ARIZONA GRANTMAKERS FORUM,AZ,7,T,T01,FALSE,FALSE,549880,3,461138,1344860,129469.11000000002,F,FALSE,TRUE,85016,Metropolitan,04013
860589516,2018,990,HOPE COMMUNITY SERVICES INC,AZ,5,I,I72,FALSE,FALSE,2416713,89,2272045,2182474,142015.01,F,FALSE,TRUE,85308,Metropolitan,04013
860990455,2018,990,CAREER SUCCESS SCHOOLS INC,AZ,2,B,B90,FALSE,FALSE,6194277,71,7049558,11021801,136728.51,F,FALSE,TRUE,85250,Metropolitan,04013
452529027,2018,990,IMAGINE CAMELBACK MIDDLE INC,AZ,2,B,B29,FALSE,FALSE,2197878,0,2221992,371721,171584.53,M,FALSE,TRUE,85015,Metropolitan,04013
952627645,2018,990,"NATIONAL CENTER FOR AMERICAN INDIAN",AZ,5,P,P84,FALSE,FALSE,3513088,16,3348313,1720799,259959.55000000002,M,FALSE,TRUE,85204,Metropolitan,04013
860251255,2018,990,VALLE DEL SOL INC,AZ,4,F,F32,FALSE,FALSE,24009189,447,24285757,7783709,219999.06000000003,M,FALSE,TRUE,85014,Metropolitan,04013
860789956,2018,990,ARIZONA FOUNDATION FOR WOMEN,AZ,7,S,S81,FALSE,FALSE,390634,4,556200,1429824,128175.28000000001,M,FALSE,TRUE,85016,Metropolitan,04013
451564583,2017,990,CRISIS RESPONSE NETWORK OF SOUTHERN,AZ,4,F,F32,FALSE,FALSE,245813,2,9439,978760,268596.71,M,FALSE,TRUE,85281,Metropolitan,04013
860207519,2016,990,ARIZONA BURN FOUNDATION INC,AZ,4,E,E30,FALSE,FALSE,1259979,12,1744455,2979980,141935.44,F,FALSE,TRUE,85006,Metropolitan,04013
743033931,2018,990,EDKEY INC,AZ,2,B,B01,FALSE,FALSE,49938355,845,49789802,81103514,136325.21000000002,M,FALSE,TRUE,85204,Metropolitan,04013
942909388,2018,990,CENTER FOR RURAL LEADERSHIP,AZ,7,W,W70,FALSE,FALSE,258849,0,407902,1582255,61045.450000000004,M,FALSE,TRUE,85040,Metropolitan,04013
942856701,2018,990,HOSPICE ENDOWMENT TRUST FUND OF PHOENIX AZ,AZ,5,P,P74,FALSE,FALSE,6016299,0,125747640,495209485,624138.3600000001,F,FALSE,TRUE,85014,Metropolitan,04013
860255586,2015,990,ARIZONA SCHOOL ADMINISTRATORS INC,AZ,2,B,B0320,FALSE,FALSE,1046855,4,1094822,1815660,235182.76,F,FALSE,TRUE,85009,Metropolitan,04013
860137109,2018,990,MARC COMMUNITY RESOURCES INC,AZ,5,P,P82,FALSE,FALSE,35201445,1067,33337847,37241445,232029.39,M,FALSE,TRUE,85201,Metropolitan,04013
900364347,2017,990,PHOENIX COLLEGIATE ACADEMY INC,AZ,2,B,B29,FALSE,FALSE,4673894,94,5077991,10013724,128590.57,U,FALSE,TRUE,85040,Metropolitan,04013
860338886,2018,990,HOSPICE OF THE VALLEY,AZ,5,P,P74,FALSE,FALSE,133803005,1589,158521873,138874156,624138.3600000001,F,FALSE,TRUE,85014,Metropolitan,04013
860127380,2018,990,GIRLS RANCH OF ARIZONA,AZ,5,P,P70,FALSE,FALSE,150311,0,148322,1576984,204741.24000000002,F,FALSE,TRUE,85013,Metropolitan,04013
860138459,2018,990,SUN ANGEL FOUNDATION,AZ,2,B,B82,FALSE,FALSE,23276386,0,22817920,37589400,224690.42,M,FALSE,TRUE,85287,Metropolitan,04013
860252067,2018,990,TERROS INC,AZ,4,F,F99,FALSE,FALSE,74726656,1266,74403793,36978227,401659.55000000005,F,FALSE,TRUE,85012,Metropolitan,04013
860217033,2018,990,THE CENTERS FOR HABILITATIONTCH,AZ,5,J,J30,FALSE,FALSE,18675289,698,19454657,12919891,49341.030000000006,M,FALSE,TRUE,85283,Metropolitan,04013
200209951,2018,990,PIONEER PREPARATORY SCHOOL,AZ,2,B,B25,FALSE,FALSE,4765776,94,4778095,11289715,58258.32000000001,U,FALSE,TRUE,85033,Metropolitan,04013
861044809,2019,990,PINNACLE FORUM AMERICA INC,AZ,8,X,X20,FALSE,FALSE,652471,9,709452,544848,146353.21000000002,M,FALSE,TRUE,85260,Metropolitan,04013
860439030,2017,990,AWAKENING SEED INC,AZ,2,B,B20,FALSE,FALSE,1355896,39,1417745,1316719,94845.26000000001,F,FALSE,TRUE,85042,Metropolitan,04013
860660875,2018,990,HOMEWARD BOUND,AZ,5,L,L80,FALSE,FALSE,4281753,94,6539975,6506871,171516.95,F,FALSE,TRUE,85015,Metropolitan,04013
455443715,2019,990,VALLEY BEIT MIDRASH,AZ,2,B,B60,FALSE,FALSE,601497,6,685229,723122,189801.7,U,FALSE,TRUE,85032,Metropolitan,04013
464574172,2018,990,PINNACLE PREVENTION CORP,AZ,5,K,K40,FALSE,FALSE,1173544,7,1231401,84503,116065.38,F,FALSE,TRUE,85225,Metropolitan,04013
860198599,2018,990,MESA UNITED WAY INC,AZ,7,T,T70,FALSE,FALSE,4448105,128,7201938,4839718,124928.17000000001,M,FALSE,TRUE,85201,Metropolitan,04013
363297751,2018,990,SOCIETY OF AMERICAN BUSINESS,AZ,1,A,A0370,FALSE,FALSE,390721,4,479779,537296,46406.75,F,FALSE,TRUE,85004,Metropolitan,04013
860192846,2018,990,THE BEATITUDES CAMPUS,AZ,5,P,P75,FALSE,FALSE,33664496,681,31567671,114421490,274772.65,F,FALSE,TRUE,85021,Metropolitan,04013
510169319,2018,990,PHOENIX SISTER CITIES,AZ,6,Q,Q20,FALSE,FALSE,402081,3,350825,264924,172699.6,F,FALSE,TRUE,85003,Metropolitan,04013
860193883,2016,990,ASSISTANCE LEAGUE OF PHOENIX ARIZONA,AZ,5,P,P20,FALSE,FALSE,1223354,5,1480693,3496214,106376.37000000001,F,FALSE,TRUE,85020,Metropolitan,04013
860563315,2018,990,THEATER WORKS INC,AZ,1,A,A65,FALSE,FALSE,1113834,20,1207554,880642,79716.06000000001,F,FALSE,TRUE,85345,Metropolitan,04013
942937165,2017,990,BRAIN INJURY ALLIANCE OF ARIZONA,AZ,4,G,G48,FALSE,FALSE,626482,7,578219,205865,107177.52,F,FALSE,TRUE,85034,Metropolitan,04013
201852393,2018,990,RYAN HOUSE,AZ,5,P,P74,FALSE,FALSE,2399179,30,3864107,4691453,122784.14000000001,F,FALSE,TRUE,85013,Metropolitan,04013
860209257,2018,990,ARIZONA HEMOPHILIA ASSOCIATION INC,AZ,4,G,G20,FALSE,FALSE,2280326,22,2484950,1703702,78106.13,F,FALSE,TRUE,85003,Metropolitan,04013
861009220,2018,990,ARIZONA CENTER FOR AFTERSCHOOL,AZ,2,B,B01,FALSE,FALSE,272772,3,377465,721713,83137.57,F,FALSE,TRUE,85012,Metropolitan,04013
953497070,2018,990,ACCEL,AZ,2,B,B28,FALSE,FALSE,15738416,444,15826503,17411851,231371.03000000003,M,FALSE,TRUE,85051,Metropolitan,04013
860667217,2018,990,CHEEERS,AZ,4,F,F50,FALSE,FALSE,2976960,43,3441570,2027096,195324.73,F,FALSE,TRUE,85015,Metropolitan,04013
861007325,2018,990,THE CUTTY LEGACY FOUNDATION,AZ,5,P,P11,FALSE,FALSE,34261,0,62394,1794388,49341.030000000006,M,FALSE,TRUE,85283,Metropolitan,04013
860404687,2019,990,SUN CITY AREA INTERFAITH SERVICES INC,AZ,5,P,P75,FALSE,FALSE,6051366,190,6209054,11924184,158150.28,F,FALSE,TRUE,85374,Metropolitan,04013
860757227,2018,990,PUEBLO SENIOR HOUSING INC,AZ,5,L,L22,FALSE,FALSE,386077,0,326882,1434065,608225.4500000001,M,FALSE,TRUE,85034,Metropolitan,04013
860777567,2018,990,MARICOPA HEALTH FOUNDATION,AZ,2,B,B19,FALSE,FALSE,1558628,4,2138865,1636020,197898.22,M,FALSE,TRUE,85016,Metropolitan,04013
860761030,2018,990,ICAN,AZ,7,S,S20,FALSE,FALSE,1866820,27,2084593,3975484,97752.29000000001,F,FALSE,TRUE,85225,Metropolitan,04013
742465161,2018,990,CASA MIA SENIOR APARTMENTS INC,AZ,5,L,L20,FALSE,FALSE,568579,0,485848,3999478,608225.4500000001,M,FALSE,TRUE,85034,Metropolitan,04013
860550646,2018,990,BOYS & GIRLS CLUB OF THE EAST VALLEY,AZ,5,O,O23,FALSE,FALSE,8721590,321,8890006,9706643,66969.6,F,FALSE,TRUE,85202,Metropolitan,04013
721524205,2018,990,PAS CHARTER INC,AZ,2,B,B29,FALSE,FALSE,2016205,12,2242894,1083774,151447.87000000002,M,FALSE,TRUE,85021,Metropolitan,04013
860868376,2019,990,STARDUST NON-PROFIT BUILDING,AZ,5,L,L80,FALSE,FALSE,2085902,49,4513393,830517,128061.92000000001,F,FALSE,TRUE,85202,Metropolitan,04013
275138404,2017,990,OPEN WIDE FOUNDATION,AZ,4,E,E30,FALSE,FALSE,300643,3,311078,215791,86900.25,F,FALSE,TRUE,85255,Metropolitan,04013
860373283,2018,990,VALLEY LEADERSHIP CORPORATION,AZ,7,W,W70,FALSE,FALSE,896488,0,2208583,1408600,140277.55000000002,M,FALSE,TRUE,85014,Metropolitan,04013
860120506,2017,990,FRIENDLY HOUSE INC,AZ,5,P,P20,FALSE,FALSE,8723650,201,10072947,7602465,272505.45,M,FALSE,TRUE,85003,Metropolitan,04013
270277109,2018,990,SMFB FOUNDATION,AZ,2,B,B12,FALSE,FALSE,1099776,0,856583,20634382,285340.2,M,FALSE,TRUE,85009,Metropolitan,04013
942465081,2018,990,SOJOURNER CENTER,AZ,5,P,P43,FALSE,FALSE,5730599,107,5543374,10194206,203157.47,F,FALSE,TRUE,85036,Metropolitan,04013
202742885,2018,990,MIRACLE LEAGUE OF ARIZONA,AZ,5,N,N63,FALSE,FALSE,343701,8,406430,2205253,67976.76000000001,F,FALSE,TRUE,85259,Metropolitan,04013
860477969,2018,990,PHOENIX PERFORMING ARTS CENTER INC,AZ,1,A,A61,FALSE,FALSE,1746168,107,1911267,1073597,188369.44,M,FALSE,TRUE,85004,Metropolitan,04013
742465160,2018,990,CAUSA COMMUNITY DEVELOPMENT INC,AZ,5,L,L21,FALSE,FALSE,680177,0,705861,2875963,608225.4500000001,M,FALSE,TRUE,85034,Metropolitan,04013
860107639,2017,990,BOYS & GIRLS CLUBS OF METROPOLITAN,AZ,5,O,O23,FALSE,FALSE,12431246,368,15446316,29440287,368014.52,F,FALSE,TRUE,85008,Metropolitan,04013
260446321,2018,990,CRISIS RESPONSE NETWORK,AZ,4,F,F32,FALSE,FALSE,16137508,226,17098819,7516853,251766.02000000002,M,FALSE,TRUE,85281,Metropolitan,04013
860133718,2018,990,BOYS & GIRLS CLUB OF GREATER,AZ,5,O,O21,FALSE,FALSE,9354828,318,10277696,16182892,252566.08000000002,F,FALSE,TRUE,85258,Metropolitan,04013
860505273,2018,990,UNITED FOOD BANK,AZ,5,K,K31,FALSE,FALSE,32354419,39,33436925,7667362,152499.72,M,FALSE,TRUE,85210,Metropolitan,04013
521234482,2019,990,SOCIETY FOR AMERICAN BASEBALL RESEARCH,AZ,5,N,N63,FALSE,FALSE,1009108,8,1288098,1218157,160534.11000000002,M,FALSE,TRUE,85004,Metropolitan,04013
860500753,2018,990,CENTRAL ARIZONA SHELTER SERVICES INC,AZ,5,L,L41,FALSE,FALSE,5620362,118,6255263,2070369,193274.44,F,FALSE,TRUE,85007,Metropolitan,04013
860409636,2018,990,MAKE-A-WISH FOUNDATION OF ARIZONA INC,AZ,4,E,E86,FALSE,FALSE,7641370,31,9047600,11035047,299417.55000000005,F,FALSE,TRUE,85251,Metropolitan,04013
204931127,2018,990,IMAGINE CHARTER ELEMENTARY AT,AZ,2,B,B24,FALSE,FALSE,4906917,0,4732063,1562170,171584.53,M,FALSE,TRUE,85015,Metropolitan,04013
860785760,2018,990,INTELLI-SCHOOL,AZ,2,B,B20,FALSE,FALSE,808059,8,863584,446926,151447.87000000002,M,FALSE,TRUE,85021,Metropolitan,04013
860739613,2018,990,FREE ARTS FOR ABUSED CHILDREN OF,AZ,1,A,A90,FALSE,FALSE,1537312,18,2738013,5757800,132361.97,F,FALSE,TRUE,85012,Metropolitan,04013
743033931,2018,990,EDKEY INC,AZ,2,B,B01,FALSE,FALSE,49938355,845,49789802,81103514,277425.71,M,FALSE,TRUE,85204,Metropolitan,04013
860197576,2019,990,THE FRANK LLOYD WRIGHT FOUNDATION,AZ,1,A,A40,FALSE,FALSE,7569521,140,10594783,18968846,300336.42000000004,M,FALSE,TRUE,85259,Metropolitan,04013
866053047,2018,990,UNITED PHOENIX FIRE FIGHTERS,AZ,5,M,M24,FALSE,FALSE,794251,3,928056,1087419,86697.51000000001,M,FALSE,TRUE,85012,Metropolitan,04013
860374813,2017,990,COMMUNITY INFORMATION & REFERRAL,AZ,7,S,S99,FALSE,FALSE,1332150,23,1094914,342238,268596.71,M,FALSE,TRUE,85281,Metropolitan,04013
860712873,2018,990,SANTA CRUZ APARTMENTS INC,AZ,5,L,L21,FALSE,FALSE,789242,0,940045,996908,608225.4500000001,M,FALSE,TRUE,85034,Metropolitan,04013
208381131,2019,990,HEALTH CURRENT,AZ,4,E,E22,FALSE,TRUE,13820988,81,15284795,10983817,342008.21,F,FALSE,TRUE,85014,Metropolitan,04013
860184349,2018,990,JUNIOR ACHIEVEMENT OF ARIZONA INC,AZ,5,O,O53,FALSE,FALSE,4015783,41,4967994,4729240,258326.73,F,FALSE,TRUE,85282,Metropolitan,04013
860412509,2018,990,ARIZONA WOMEN'S EDUCATION AND EMPLOYMENT,AZ,5,J,J22,FALSE,FALSE,531358,0,947971,0,303766.65,M,FALSE,TRUE,85034,Metropolitan,04013
454269957,2018,990,BTX SCHOOLS INC,TX,2,B,B29,FALSE,FALSE,21837807,2,25219598,8845928,113596.53000000001,F,FALSE,TRUE,78216,Metropolitan,04013
860174371,2018,990,BARROW NEUROLOGICAL FOUNDATION,AZ,4,G,G1190,FALSE,FALSE,28610001,0,41210165,181054579,344126.08,F,FALSE,TRUE,85013,Metropolitan,04013
860670912,2019,990,PHOENIX PRIDE INC,AZ,7,R,R26,FALSE,FALSE,1749438,6,2197691,793153,104570.24,M,FALSE,TRUE,85011,Metropolitan,04013
860187686,2018,990,ARIZONA NATIONAL LIVESTOCK SHOW INC,AZ,5,K,K26,FALSE,FALSE,1429364,37,1402481,895867,93701.85,M,FALSE,TRUE,85007,Metropolitan,04013
237353532,2018,990,ST MARY'S FOOD BANK ALLIANCE,AZ,5,K,K31,FALSE,FALSE,162729740,224,172197208,39063828,285340.2,M,FALSE,TRUE,85009,Metropolitan,04013
