EIN,type.org,two.digit,broad.category,letter,letter1,letter2,s.further,us.state,city.type
237173855,R,50,1,A,A5,A50,NA,TRUE,Metropolitan
300254995,S,01,5,K,K0,K01,NA,TRUE,Metropolitan
710233257,R,41,4,G,G4,G41,NA,TRUE,Metropolitan
716058254,R,53,5,O,O5,O53,NA,TRUE,Metropolitan
710394768,R,60,7,W,W6,W60,NA,TRUE,Metropolitan
710123680,R,50,4,E,E5,E50,NA,TRUE,Metropolitan
710429513,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
710237511,R,46,5,P,P4,P46,NA,TRUE,Metropolitan
710521402,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
710763418,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
710602465,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
710437657,R,30,4,G,G3,G30,NA,TRUE,Metropolitan
710309373,R,42,5,O,O4,O42,NA,TRUE,Metropolitan
710680117,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
710772958,S,11,4,E,E0,E11,E20,TRUE,Metropolitan
710772959,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
237015826,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
710539738,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
710523556,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
331173248,R,50,1,A,A5,A50,NA,TRUE,Metropolitan
710776630,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
710470300,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
710416869,R,60,4,F,F6,F60,NA,TRUE,Metropolitan
311690041,R,74,5,P,P7,P74,NA,TRUE,Metropolitan
710680830,R,31,5,K,K3,K31,NA,TRUE,Metropolitan
710764422,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
710566307,S,11,4,F,F0,F11,NA,TRUE,Metropolitan
710390902,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
460807914,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
710540644,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
710387126,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
237258102,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
716044543,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
582565917,R,41,7,U,U4,U41,NA,TRUE,Metropolitan
900181944,R,61,7,R,R6,R61,NA,TRUE,Metropolitan
810618523,R,40,5,M,M4,M40,NA,TRUE,Metropolitan
942442586,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
237181456,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
942339050,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
943123446,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
943237854,R,50,5,L,L5,L50,NA,TRUE,Metropolitan
943248671,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
463103327,R,30,7,T,T3,T30,NA,TRUE,Metropolitan
943161994,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
941167403,R,20,6,Q,Q2,Q20,NA,TRUE,Metropolitan
943116456,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
680463892,R,29,2,B,B2,B29,NA,TRUE,Metropolitan
273261154,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
942967981,R,60,5,N,N6,N60,NA,TRUE,Metropolitan
742935751,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
941186175,R,32,5,J,J3,J32,NA,TRUE,Metropolitan
943232405,R,80,5,L,L8,L80,NA,TRUE,Metropolitan
942365021,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
941735133,R,99,5,L,L9,L99,NA,TRUE,Metropolitan
770373186,R,24,7,R,R2,R24,NA,TRUE,Metropolitan
943081554,R,69,1,A,A6,A69,NA,TRUE,Metropolitan
943410511,R,31,4,E,E3,E31,NA,TRUE,Metropolitan
942598873,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
943226801,R,54,1,A,A5,A54,NA,TRUE,Metropolitan
942830046,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
680406388,R,81,4,H,H8,H81,NA,TRUE,Metropolitan
562324355,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
382231279,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
141972505,R,65,1,A,A6,A65,NA,TRUE,Metropolitan
943024996,R,41,7,U,U4,U41,NA,TRUE,Metropolitan
263757824,S,01,5,O,O0,O01,NA,TRUE,Metropolitan
943161753,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
203225569,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
941358307,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
943268357,R,33,1,A,A3,A33,NA,TRUE,Metropolitan
470898054,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
942195766,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
943227655,S,19,2,B,B0,B19,B20,TRUE,Metropolitan
943403801,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
942382546,R,50,11,B,B5,B50,NA,TRUE,Metropolitan
461573954,R,50,3,C,C5,C50,NA,TRUE,Metropolitan
943140704,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
943136771,R,30,7,T,T3,T30,NA,TRUE,Metropolitan
941631316,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
942797856,R,24,2,B,B2,B24,NA,TRUE,Metropolitan
942940176,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
453543427,R,35,3,C,C3,C35,NA,TRUE,Metropolitan
943377985,R,21,12,E,E2,E21,NA,TRUE,Metropolitan
942311291,R,30,1,A,A3,A30,NA,TRUE,Metropolitan
946082215,R,36,7,U,U3,U36,NA,TRUE,Metropolitan
131624111,S,05,5,I,I0,I05,I20,TRUE,Metropolitan
912145422,S,12,7,T,T0,T12,NA,TRUE,Metropolitan
941007751,R,84,2,B,B8,B84,NA,TRUE,Metropolitan
943158295,S,01,3,C,C0,C01,C30,TRUE,Metropolitan
941581707,R,50,11,B,B5,B50,NA,TRUE,Metropolitan
943257432,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
942581686,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
943309906,R,32,4,G,G3,G32,NA,TRUE,Metropolitan
205010766,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
943181963,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
941551410,R,42,5,O,O4,O42,NA,TRUE,Metropolitan
271570315,S,12,2,B,B0,B12,NA,TRUE,Metropolitan
942677202,R,99,8,X,X9,X99,NA,TRUE,Metropolitan
941464735,R,24,2,B,B2,B24,NA,TRUE,Metropolitan
942337299,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
946090626,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
942398760,R,43,7,S,S4,S43,NA,TRUE,Metropolitan
651261006,R,30,7,V,V3,V30,NA,TRUE,Metropolitan
943164295,R,21,8,X,X2,X21,NA,TRUE,Metropolitan
943050434,R,50,6,Q,Q5,Q50,NA,TRUE,Metropolitan
943176726,R,31,5,N,N3,N31,NA,TRUE,Metropolitan
237181846,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
942902803,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
942705685,R,33,1,A,A3,A33,NA,TRUE,Metropolitan
237118361,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
237090658,S,12,4,E,E0,E12,E90,TRUE,Metropolitan
942217359,R,71,5,P,P7,P71,NA,TRUE,Metropolitan
943393719,R,40,4,F,F4,F40,NA,TRUE,Metropolitan
680369734,R,20,5,J,J2,J20,NA,TRUE,Metropolitan
204602384,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
943313222,S,02,7,W,W0,W02,NA,TRUE,Metropolitan
943044453,R,40,5,O,O4,O40,NA,TRUE,Metropolitan
710867031,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
941524922,S,11,2,B,B0,B11,B80,TRUE,Metropolitan
941581103,R,22,5,O,O2,O22,NA,TRUE,Metropolitan
237091547,R,82,2,B,B8,B82,NA,TRUE,Metropolitan
943363920,R,20,5,J,J2,J20,NA,TRUE,Metropolitan
943046738,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
680027333,R,74,5,P,P7,P74,NA,TRUE,NA
237312930,R,82,5,P,P8,P82,NA,TRUE,NA
680290819,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
270862011,R,29,2,B,B2,B29,NA,TRUE,Metropolitan
941746468,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
311750849,R,22,12,E,E2,E22,NA,TRUE,Rural
942927892,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
942209679,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
941448577,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
946132571,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
946104179,R,56,1,A,A5,A56,NA,TRUE,Metropolitan
911797391,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
941461843,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
680369934,R,31,5,P,P3,P31,NA,TRUE,Metropolitan
680268860,R,28,2,B,B2,B28,NA,TRUE,Metropolitan
946050466,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
942791683,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
941747227,R,40,4,F,F4,F40,NA,TRUE,Metropolitan
743094933,R,24,2,B,B2,B24,NA,TRUE,Metropolitan
943399888,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
941437727,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
942853998,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
942524794,R,80,4,G,G8,G80,NA,TRUE,Metropolitan
942883469,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
942681735,S,11,5,N,N0,N11,N32,TRUE,Metropolitan
943120231,R,50,4,E,E5,E50,NA,TRUE,Metropolitan
680237191,R,36,7,V,V3,V36,NA,TRUE,Metropolitan
942520840,R,70,4,E,E7,E70,NA,TRUE,Metropolitan
943386810,R,21,4,F,F2,F21,NA,TRUE,Metropolitan
911788973,S,11,4,E,E0,E11,E70,TRUE,Metropolitan
942587545,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
680299245,R,21,5,I,I2,I21,NA,TRUE,Metropolitan
203036819,R,29,2,B,B2,B29,NA,TRUE,Metropolitan
770228831,R,40,7,S,S4,S40,NA,TRUE,Metropolitan
941668376,R,31,5,O,O3,O31,NA,TRUE,Metropolitan
946343690,R,42,4,F,F4,F42,NA,TRUE,Metropolitan
941021164,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
208738578,R,70,7,W,W7,W70,NA,TRUE,Metropolitan
770196692,R,32,3,C,C3,C32,NA,TRUE,Metropolitan
770524770,S,01,7,R,R0,R01,R62,TRUE,Metropolitan
272515130,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
770162617,R,32,1,A,A3,A32,NA,TRUE,Metropolitan
942297746,R,34,1,A,A3,A34,NA,TRUE,Metropolitan
770354051,R,24,2,B,B2,B24,NA,TRUE,Metropolitan
770478025,R,30,7,T,T3,T30,NA,TRUE,Metropolitan
770430680,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
942219412,R,72,5,I,I7,I72,NA,TRUE,Metropolitan
941309738,R,69,1,A,A6,A69,NA,TRUE,Metropolitan
941631809,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
942494904,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
461925070,R,29,2,B,B2,B29,NA,TRUE,Metropolitan
770071360,S,11,5,P,P0,P11,P74,TRUE,Metropolitan
942415182,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
942188609,R,20,5,J,J2,J20,NA,TRUE,Metropolitan
770263702,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
770370104,R,86,4,E,E8,E86,NA,TRUE,Metropolitan
770635938,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
956100518,S,03,4,E,E0,E03,E21,TRUE,Metropolitan
770007985,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
205073440,R,29,2,B,B2,B29,NA,TRUE,Rural
942337367,R,30,4,E,E3,E30,NA,TRUE,Rural
946135983,R,41,5,L,L4,L41,NA,TRUE,Rural
237088205,R,32,4,E,E3,E32,NA,TRUE,Rural
942779313,R,82,2,B,B8,B82,NA,TRUE,Rural
942499333,R,74,5,P,P7,P74,NA,TRUE,Rural
943294843,S,02,3,C,C0,C02,C30,TRUE,Rural
942297737,R,30,5,P,P3,P30,NA,TRUE,Rural
237310660,R,31,7,T,T3,T31,NA,TRUE,Rural
770039382,R,43,5,P,P4,P43,NA,TRUE,Rural
770272697,S,11,1,A,A0,A11,A54,TRUE,Metropolitan
770375841,R,80,2,B,B8,B80,NA,TRUE,Metropolitan
770168396,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
953218000,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
954638631,R,28,2,B,B2,B28,NA,TRUE,Metropolitan
462637218,S,12,7,S,S0,S12,S22,TRUE,Metropolitan
770555874,R,20,7,T,T2,T20,NA,TRUE,Metropolitan
770121197,R,25,2,B,B2,B25,NA,TRUE,Metropolitan
770125694,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
951643391,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
770578450,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
942678796,R,74,5,P,P7,P74,NA,TRUE,Metropolitan
680353914,R,70,2,B,B7,B70,NA,TRUE,Metropolitan
954092861,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
830340684,R,42,11,B,B4,B42,NA,TRUE,Metropolitan
954264361,R,82,1,A,A8,A82,NA,TRUE,Metropolitan
951690988,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
271904346,R,40,5,I,I4,I40,NA,TRUE,Metropolitan
954784963,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
951706987,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
953151449,S,03,2,B,B0,B03,NA,TRUE,Metropolitan
951691306,R,45,5,P,P4,P45,NA,TRUE,Metropolitan
510204566,R,46,5,P,P4,P46,NA,TRUE,Metropolitan
952789388,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
951641967,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
954200761,R,21,5,L,L2,L21,NA,TRUE,Metropolitan
951690977,R,24,12,E,E2,E24,NA,TRUE,Metropolitan
954715996,R,40,5,J,J4,J40,NA,TRUE,Metropolitan
954178455,R,20,5,N,N2,N20,NA,TRUE,Metropolitan
954783487,S,02,4,E,E0,E02,E92,TRUE,Metropolitan
954106270,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
954786748,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
951641455,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
954712513,R,30,7,S,S3,S30,NA,TRUE,Metropolitan
956100079,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
341468732,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
954669404,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
953083776,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
951725190,R,52,5,N,N5,N52,NA,TRUE,Metropolitan
911764152,R,32,5,N,N3,N32,NA,TRUE,Metropolitan
954769401,R,29,2,B,B2,B29,NA,TRUE,Metropolitan
460825676,R,30,4,G,G3,G30,NA,TRUE,Metropolitan
954242175,R,60,2,B,B6,B60,NA,TRUE,Metropolitan
954198215,S,11,5,L,L0,L11,L50,TRUE,Metropolitan
952690540,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
237108393,R,35,7,V,V3,V35,NA,TRUE,Metropolitan
951691331,R,40,7,T,T4,T40,NA,TRUE,Metropolitan
953985518,S,19,2,B,B0,B19,NA,TRUE,Metropolitan
951644026,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
954244947,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
951641441,R,32,5,J,J3,J32,NA,TRUE,Metropolitan
954648166,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
951691293,R,85,5,P,P8,P85,NA,TRUE,Metropolitan
950549600,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
954605506,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
954214221,R,80,1,A,A8,A80,NA,TRUE,Metropolitan
951870626,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
953139419,R,43,7,S,S4,S43,NA,TRUE,Metropolitan
330553626,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
953180934,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
300545760,R,81,4,G,G8,G81,NA,TRUE,Metropolitan
208892311,R,21,7,S,S2,S21,NA,TRUE,Metropolitan
954238596,R,50,5,L,L5,L50,NA,TRUE,Metropolitan
953435919,S,11,4,E,E0,E11,E20,TRUE,Metropolitan
455191270,R,57,1,A,A5,A57,NA,TRUE,Metropolitan
954666712,S,03,2,B,B0,B03,NA,TRUE,Metropolitan
954692703,R,30,8,X,X3,X30,NA,TRUE,Metropolitan
264365882,R,21,5,I,I2,I21,NA,TRUE,Metropolitan
330960142,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
721567349,R,25,2,B,B2,B25,NA,TRUE,Metropolitan
510563566,R,99,2,B,B9,B99,NA,TRUE,Metropolitan
954115863,R,36,5,K,K3,K36,NA,TRUE,Metropolitan
954117138,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
942998086,S,01,3,C,C0,C01,C60,TRUE,Metropolitan
202914212,R,30,4,G,G3,G30,NA,TRUE,Metropolitan
237209115,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
951652916,R,20,12,E,E2,E20,NA,TRUE,Metropolitan
237442244,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
951690990,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
956003956,R,21,12,E,E2,E21,NA,TRUE,Metropolitan
261906629,R,50,7,T,T5,T50,NA,TRUE,Metropolitan
274159194,S,19,4,E,E0,E19,NA,TRUE,Metropolitan
952564024,R,42,4,E,E4,E42,NA,TRUE,Metropolitan
952513421,R,20,4,F,F2,F20,NA,TRUE,Metropolitan
954021359,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
954066979,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
952671260,R,30,5,J,J3,J30,NA,TRUE,Metropolitan
954042883,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
954779029,S,01,2,B,B0,B01,NA,TRUE,Metropolitan
208568061,R,21,6,Q,Q2,Q21,NA,TRUE,Metropolitan
951664100,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
954661312,R,65,1,A,A6,A65,NA,TRUE,Metropolitan
951683861,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
954079490,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
956001948,R,25,1,A,A2,A25,NA,TRUE,Metropolitan
330449483,R,99,5,L,L9,L99,NA,TRUE,Metropolitan
330527301,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
954079133,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
953861159,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
330342348,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
943355916,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
952838006,R,20,4,F,F2,F20,NA,TRUE,Metropolitan
203436786,R,68,1,A,A6,A68,NA,TRUE,Metropolitan
237109631,R,25,1,A,A2,A25,NA,TRUE,Metropolitan
330627711,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
951641451,R,45,4,G,G4,G45,NA,TRUE,Metropolitan
951664101,R,42,11,B,B4,B42,NA,TRUE,Metropolitan
951644589,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
330553621,R,21,5,L,L2,L21,NA,TRUE,Metropolitan
951643307,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
953502910,R,70,1,A,A7,A70,NA,TRUE,Metropolitan
953510862,R,21,2,B,B2,B21,NA,TRUE,Metropolitan
262458769,S,12,5,O,O0,O12,NA,TRUE,Metropolitan
953080947,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
951656369,R,86,5,P,P8,P86,NA,TRUE,Metropolitan
954605502,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
237208851,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
860581455,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
954076361,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
542170689,R,25,1,A,A2,A25,NA,TRUE,Metropolitan
950615438,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
911945542,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
203596433,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
952572622,R,23,5,O,O2,O23,NA,TRUE,Metropolitan
953947744,R,54,1,A,A5,A54,NA,TRUE,Metropolitan
951727673,R,99,7,W,W9,W99,NA,TRUE,Metropolitan
320163675,R,34,7,U,U3,U34,NA,TRUE,Metropolitan
237314808,R,70,4,E,E7,E70,NA,TRUE,Metropolitan
237228780,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
943015376,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
134198479,R,23,1,A,A2,A23,NA,TRUE,Metropolitan
331062468,R,23,1,A,A2,A23,NA,TRUE,Metropolitan
450497577,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
953823550,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
953301874,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
954612481,S,12,5,N,N0,N12,N20,TRUE,Metropolitan
455233028,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
330677510,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
270869586,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
261809669,R,20,7,T,T2,T20,NA,TRUE,Metropolitan
956054617,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
952301600,R,40,7,T,T4,T40,NA,TRUE,Metropolitan
262213868,R,70,4,E,E7,E70,NA,TRUE,Metropolitan
271487442,R,99,2,B,B9,B99,NA,TRUE,Metropolitan
383687836,R,34,3,C,C3,C34,NA,TRUE,Metropolitan
954847950,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
951647810,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
222843138,R,82,2,B,B8,B82,NA,TRUE,Metropolitan
952960607,R,23,7,R,R2,R23,NA,TRUE,Metropolitan
460573247,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
952917933,R,84,5,P,P8,P84,NA,TRUE,Metropolitan
510172702,R,68,1,A,A6,A68,NA,TRUE,Metropolitan
953993742,R,99,7,S,S9,S99,NA,TRUE,Metropolitan
953567895,R,88,5,P,P8,P88,NA,TRUE,Metropolitan
953956297,R,99,4,E,E9,E99,NA,TRUE,Metropolitan
953013310,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
251902847,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
951936049,S,11,5,J,J0,J11,J22,TRUE,Metropolitan
453457853,R,41,4,G,G4,G41,NA,TRUE,Metropolitan
953081997,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
330553622,R,21,5,L,L2,L21,NA,TRUE,Metropolitan
952785554,S,11,4,E,E0,E11,E70,TRUE,Metropolitan
954486925,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
237304205,R,30,8,X,X3,X30,NA,TRUE,Metropolitan
452979393,S,19,5,P,P0,P19,NA,TRUE,Metropolitan
912076672,S,01,5,J,J0,J01,NA,TRUE,Metropolitan
470957404,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
943331343,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
272633827,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
953777340,R,31,4,E,E3,E31,NA,TRUE,Metropolitan
943389547,R,30,5,N,N3,N30,NA,TRUE,Metropolitan
951641433,R,81,7,S,S8,S81,NA,TRUE,Metropolitan
330612653,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
134313101,S,01,4,F,F0,F01,F20,TRUE,Metropolitan
452163910,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
202207418,S,01,2,B,B0,B01,NA,TRUE,Metropolitan
952800022,R,40,4,E,E4,E40,NA,TRUE,Metropolitan
953498211,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
330457199,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
951644002,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
954323238,R,90,7,T,T9,T90,NA,TRUE,Metropolitan
341554124,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
951816005,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
742227972,S,03,8,X,X0,X03,X20,TRUE,Metropolitan
951816017,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
330448066,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
270385918,R,30,7,S,S3,S30,NA,TRUE,Metropolitan
270285630,R,20,5,M,M2,M20,NA,TRUE,Metropolitan
202438382,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
953297459,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
237296933,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
953958741,R,85,5,P,P8,P85,NA,TRUE,Metropolitan
953038398,R,26,1,A,A2,A26,NA,TRUE,Metropolitan
930999148,R,50,11,B,B5,B50,NA,TRUE,Metropolitan
954564190,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
461842838,R,29,2,B,B2,B29,NA,TRUE,Metropolitan
951916053,R,20,4,G,G2,G20,NA,TRUE,Metropolitan
330061885,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
223902958,R,21,2,B,B2,B21,NA,TRUE,Metropolitan
260014926,R,24,5,P,P2,P24,NA,TRUE,Metropolitan
954862553,R,70,7,W,W7,W70,NA,TRUE,Metropolitan
953822105,R,99,4,F,F9,F99,NA,TRUE,Metropolitan
800587086,R,30,7,T,T3,T30,NA,TRUE,Metropolitan
953938009,S,11,2,B,B0,B11,B25,TRUE,Metropolitan
952280871,R,28,5,P,P2,P28,NA,TRUE,Metropolitan
953855705,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
953665186,R,32,5,P,P3,P32,NA,TRUE,Metropolitan
453773041,R,99,5,L,L9,L99,NA,TRUE,Metropolitan
952741506,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
237024900,R,70,1,A,A7,A70,NA,TRUE,Metropolitan
953771980,S,12,4,E,E0,E12,E20,TRUE,Metropolitan
203541982,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
953874381,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
330402547,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
260404220,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
237351622,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
942497039,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
953510046,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
132981115,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
953411383,R,99,4,F,F9,F99,NA,TRUE,Metropolitan
954394305,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
205101447,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
952879339,R,99,7,S,S9,S99,NA,TRUE,Metropolitan
954407569,R,99,7,S,S9,S99,NA,TRUE,Metropolitan
412077818,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
330034221,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
952861434,R,30,7,W,W3,W30,NA,TRUE,Metropolitan
954419365,R,23,5,O,O2,O23,NA,TRUE,Metropolitan
237162017,S,19,4,E,E0,E19,E70,TRUE,Metropolitan
132941675,R,21,6,Q,Q2,Q21,NA,TRUE,Metropolitan
952250007,R,68,1,A,A6,A68,NA,TRUE,Metropolitan
