EIN,FormYr,FormType,Name,State,MajorGroup,NTEE,NTEE.CC,UNIV,HOSP,TotalExpense,TotalEmployee,GrossReceipts,TotalAssests,CEOCompensation,Gender,TransitionYr,TRANS.D,ZIP5,RUCA,LocationType,FIPS
731665266,2018,990,ADP COMMUNITY SERVICES,AK,5,P,P20,FALSE,FALSE,136514,0,196004,332312,123101.14,F,FALSE,TRUE,99501,1.1272727272727272,Metropolitan,02020
920088380,2018,990,SAFE AND FEAR-FREE ENVIRONMENT INC,AK,7,S,S20,FALSE,FALSE,1307222,46,1446474,2314730,91932.62,F,FALSE,TRUE,99576,10,Rural,02070
920156280,2012,990,VOLUNTEERS IN POLICING,AK,5,I,I20,FALSE,FALSE,88371,1,62294,34167,39252.7,F,FALSE,TRUE,99701,1.5263157894736843,Metropolitan,02090
920063469,2016,990,ADULT LEARNING PROGRAMS OF ALASKA INC,AK,2,B,B60,FALSE,FALSE,2342449,174,2168739,287244,108903.37999999999,M,FALSE,TRUE,99708,1.5263157894736843,Metropolitan,02090
920040308,2018,990,TANANA CHIEFS CONFERENCE,AK,5,P,P84,FALSE,FALSE,196439827,1113,320599591,250149170,551629.94,M,FALSE,TRUE,99701,1.5263157894736843,Metropolitan,02090
201113317,2018,990,MORRIS THOMPSON CULTURAL & VISITORS,AK,7,S,S30,FALSE,FALSE,1584371,0,938565,18284761,127068.29999999999,F,FALSE,TRUE,99701,1.5263157894736843,Metropolitan,02090
920138519,2019,990,FAIRBANKS NEIGHBORHOOD HOUSING SERVICES,AK,5,L,L20,FALSE,FALSE,1013387,11,1160904,6357297,106956.37999999999,F,FALSE,TRUE,99701,1.5263157894736843,Metropolitan,02090
263528160,2018,990,FAIRBANKS PIPELINE TRAINING CENTER TRUST,AK,5,N,N52,FALSE,FALSE,2243308,9,1926721,23185682,178158.75999999998,M,FALSE,TRUE,99707,1.5263157894736843,Metropolitan,02090
920082689,2018,990,FESTIVAL FAIRBANKS INC,AK,7,S,S99,FALSE,FALSE,145541,9,2133232,61884,76432.14,F,FALSE,TRUE,99701,1.5263157894736843,Metropolitan,02090
926003642,2018,990,UNITED WAY OF THE TANANA VALLEY INC,AK,7,T,T70,FALSE,FALSE,892690,5,937706,696451,102544.36,M,FALSE,TRUE,99707,1.5263157894736843,Metropolitan,02090
237438038,2019,990,NORTHERN ALASKA ENVIRONMENTAL,AK,3,C,C60,FALSE,FALSE,541489,11,679851,1841542,94665.5,F,FALSE,TRUE,99701,1.5263157894736843,Metropolitan,02090
920070127,2018,990,REACH INC,AK,5,P,P80,FALSE,FALSE,13471244,432,13495392,12717252,48397.7,F,FALSE,TRUE,99801,4,Metropolitan,02110
920070127,2018,990,REACH INC,AK,5,P,P80,FALSE,FALSE,13471244,432,13495392,12717252,145806.69999999998,M,FALSE,TRUE,99801,4,Metropolitan,02110
522395867,2018,990,JUNEAU COMMUNITY FOUNDATION,AK,7,T,T31,FALSE,FALSE,3482241,3,11966130,55123214,108891.57999999999,F,FALSE,TRUE,99801,4,Metropolitan,02110
920056274,2018,990,SOUTHEAST ALASKA REGIONAL HEALTH,AK,4,E,E21,FALSE,TRUE,187053638,1162,209748045,240707877,1287535.76,M,FALSE,TRUE,99801,4,Metropolitan,02110
920038549,2018,990,JUNEAU YOUTH SERVICES INC,AK,4,F,F30,FALSE,FALSE,7613621,152,6727052,9620889,159527.74,F,FALSE,TRUE,99803,4,Metropolitan,02110
920042651,2018,990,CATHOLIC COMMUNITY SERVICE INC,AK,5,P,P20,FALSE,FALSE,7303109,195,7601115,2240845,154443.12,F,FALSE,TRUE,99801,4,Metropolitan,02110
300090258,2019,990,POLARIS HOUSE,AK,4,F,F30,FALSE,FALSE,511376,7,509985,225612,112230.98,M,FALSE,TRUE,99801,4,Metropolitan,02110
920057621,2018,990,JUNEAU ANIMAL RESCUE,AK,3,D,D20,FALSE,FALSE,1388506,32,1513565,1423653,107669.09999999999,F,FALSE,TRUE,99801,4,Metropolitan,02110
920045230,2015,990,NATIONAL COUNCIL ON ALCOHOLISMJUNEAU,AK,4,F,F21,FALSE,FALSE,808421,14,788794,637575,105397.59999999999,F,FALSE,TRUE,99801,4,Metropolitan,02110
920114675,2018,990,FRONTIER COMMUNITY SERVICES,AK,5,P,P82,FALSE,FALSE,8184665,268,7981303,5767544,137274.12,F,FALSE,TRUE,99669,9.076923076923077,Rural,02122
300212786,2018,990,PROJECT GRAD KENAI PENINSULA,AK,2,B,B25,FALSE,FALSE,606813,12,538987,334603,104112.58,F,FALSE,TRUE,99603,9.076923076923077,Rural,02122
920072562,2018,990,SOUTH PENINSULA BEHAVIORAL,AK,4,F,F80,FALSE,FALSE,7912014,150,8639061,7268617,137586.82,M,FALSE,TRUE,99603,9.076923076923077,Rural,02122
911829284,2019,990,KENAI WATERSHED FORUM,AK,3,C,C32,FALSE,FALSE,839495,20,693879,1394613,87045.06,M,FALSE,TRUE,99669,9.076923076923077,Rural,02122
920172389,2018,990,ARCTIC BARNABAS MINISTRIES INC,AK,8,X,X20,FALSE,FALSE,1107403,19,965501,1227695,134928.28,M,FALSE,TRUE,99611,9.076923076923077,Rural,02122
920156450,2018,990,COOK INLETKEEPER,AK,3,C,C20,FALSE,FALSE,1378849,20,1072561,418828,89171.42,F,FALSE,TRUE,99603,9.076923076923077,Rural,02122
651225184,2018,990,PEACEHEALTH KETCHIKAN MEDICAL,AK,4,E,E11,FALSE,FALSE,636634,0,616661,2985749,231261.12,M,FALSE,TRUE,99901,4,Metropolitan,02130
920146203,2018,990,KODIAK ISLAND HEALTH CARE FOUNDATION,AK,4,E,E11,FALSE,FALSE,6052725,72,6112974,2391357,196729.59999999998,F,FALSE,TRUE,99615,7.4,Rural,02150
920082770,2018,990,WASILLA AREA SENIORS INC,AK,5,P,P81,FALSE,FALSE,1627165,49,2255541,6859671,96850.86,M,FALSE,TRUE,99654,5.083333333333333,Metropolitan,02170
911817911,2018,990,THE CHILDREN'S PLACE,AK,4,F,F32,FALSE,FALSE,713829,8,731221,4137620,51294.6,F,FALSE,TRUE,99687,5.083333333333333,Metropolitan,02170
920078503,2016,990,PALMER SENIOR CITIZENS CENTER,AK,5,P,P81,FALSE,FALSE,4169325,134,3374560,17615929,162004.56,F,FALSE,TRUE,99645,5.083333333333333,Metropolitan,02170
920047009,2019,990,KAWERAK INC,AK,7,T,T12,FALSE,FALSE,36771944,336,41132577,46914218,348995.62,F,FALSE,TRUE,99762,8.5,Rural,02180
920041461,2018,990,MANIILAQ ASSOCIATION,AK,5,P,P84,FALSE,FALSE,124368576,813,190854417,151204294,414296.82,M,FALSE,TRUE,99752,8.5,Rural,02188
920129853,2018,990,PRINCE WILLIAM SOUND SCIENCE &,AK,5,O,O40,FALSE,FALSE,4271575,47,4998960,3650873,179121.63999999998,F,FALSE,TRUE,99574,10,Rural,02261
920068881,2018,990,ALASKA FISHERIES DEVELOPMENT,AK,3,D,D0230,FALSE,FALSE,565277,3,570151,69340,104481.92,F,FALSE,TRUE,99929,10,Rural,02275
860207220,2018,990,DNA PEOPLE'S LEGAL SERVICES INC,AZ,5,I,I80,FALSE,FALSE,3737172,58,5694308,2602292,111723.57999999999,M,FALSE,TRUE,86515,7.875,Rural,04001
237314364,2018,990,NAVAJO HEALTH FOUNDATION - SAGE MEMORIAL,AZ,4,E,E22,FALSE,TRUE,37856232,260,42387473,144787791,84873.86,F,FALSE,TRUE,86505,7.875,Rural,04001
860325741,2018,990,SOUTHEASTERN ARIZONA BEHAVIORAL HEALTH,AZ,4,F,F32,FALSE,FALSE,9097496,158,6260095,11138243,192600.78,M,FALSE,TRUE,85602,4.125,Metropolitan,04003
866007695,2017,990,BENSON HOSPITAL,AZ,4,E,E22,FALSE,TRUE,16357091,179,15653899,5090885,326068.22,M,FALSE,TRUE,85602,4.125,Metropolitan,04003
860208451,2017,990,NORTHERN COCHISE COMMUNITY HOSPITAL INC,AZ,4,E,E22,FALSE,TRUE,18461233,225,19133095,8109786,364514.98,M,FALSE,TRUE,85643,4.125,Metropolitan,04003
860186105,2018,990,PREMIER ALLIANCES INC,AZ,5,J,J30,FALSE,FALSE,3856233,78,3357312,4840322,182112.94,M,FALSE,TRUE,85603,4.125,Metropolitan,04003
860555102,2018,990,FLAGSTAFF BORDERTOWN DORMITORY BOARD IN,AZ,2,B,B80,FALSE,FALSE,1940509,40,2126282,2622593,2765.92,F,FALSE,TRUE,86001,3.642857142857143,Metropolitan,04005
262395228,2016,990,SECOND CHANCE CENTER FOR ANIMALS,AZ,3,D,D20,FALSE,FALSE,1167694,36,3153579,2495802,26499.26,F,FALSE,TRUE,86004,3.642857142857143,Metropolitan,04005
860838347,2018,990,PAGE REGIONAL DOMESTIC VIOLENCE,AZ,5,I,I71,FALSE,FALSE,471294,9,518874,1024333,75405.54,M,FALSE,TRUE,86040,3.642857142857143,Metropolitan,04005
860663432,2018,990,NORTH COUNTRY HEALTHCARE INC,AZ,4,E,E32,FALSE,FALSE,47690548,640,51493687,29090084,310100.45999999996,F,FALSE,TRUE,86004,3.642857142857143,Metropolitan,04005
860826280,2018,990,FLAGSTAFF ARTS AND LEADERSHIP,AZ,7,W,W70,FALSE,FALSE,3103826,72,3103562,3153465,58585.82,M,FALSE,TRUE,86001,3.642857142857143,Metropolitan,04005
860555102,2018,990,FLAGSTAFF BORDERTOWN DORMITORY BOARD IN,AZ,2,B,B80,FALSE,FALSE,1940509,40,2126282,2622593,87993.78,F,FALSE,TRUE,86001,3.642857142857143,Metropolitan,04005
860255127,2018,990,HOZHONI FOUNDATION INC,AZ,5,P,P73,FALSE,FALSE,8284347,344,8101636,2470231,162504.88,F,FALSE,TRUE,86004,3.642857142857143,Metropolitan,04005
866037149,2018,990,THE NARBHA INSTITUTE INC,AZ,4,F,F03,FALSE,FALSE,8223614,11,8774845,66174390,641676.9199999999,F,FALSE,TRUE,86001,3.642857142857143,Metropolitan,04005
237094247,2018,990,MT GRAHAM REGIONAL MEDICAL CENTER INC,AZ,4,E,E22,FALSE,TRUE,64477496,529,67141942,80410747,368024.3,M,FALSE,TRUE,85546,4.333333333333333,Metropolitan,04009
860739613,2018,990,FREE ARTS FOR ABUSED CHILDREN OF,AZ,1,A,A90,FALSE,FALSE,1537312,18,2738013,5757800,143290.94,F,FALSE,TRUE,85012,1.1670305676855894,Metropolitan,04013
860137109,2018,990,MARC COMMUNITY RESOURCES INC,AZ,5,P,P82,FALSE,FALSE,35201445,1067,33337847,37241445,251187.78,M,FALSE,TRUE,85201,1.1670305676855894,Metropolitan,04013
860439030,2017,990,AWAKENING SEED INC,AZ,2,B,B20,FALSE,FALSE,1355896,39,1417745,1316719,102676.51999999999,F,FALSE,TRUE,85042,1.1670305676855894,Metropolitan,04013
470874376,2019,990,JEWISH COMMUNITY FOUNDATION OF,AZ,7,T,T31,FALSE,FALSE,6645628,6,22398960,61457726,266485.3,M,FALSE,TRUE,85254,1.1670305676855894,Metropolitan,04013
860133718,2018,990,BOYS & GIRLS CLUB OF GREATER,AZ,5,O,O21,FALSE,FALSE,9354828,318,10277696,16182892,273420.16,F,FALSE,TRUE,85258,1.1670305676855894,Metropolitan,04013
861009220,2018,990,ARIZONA CENTER FOR AFTERSCHOOL,AZ,2,B,B01,FALSE,FALSE,272772,3,377465,721713,90002.14,F,FALSE,TRUE,85012,1.1670305676855894,Metropolitan,04013
860785760,2018,990,INTELLI-SCHOOL,AZ,2,B,B20,FALSE,FALSE,808059,8,863584,446926,163952.74,M,FALSE,TRUE,85021,1.1670305676855894,Metropolitan,04013
860135567,2018,990,ARIZONA HUMANE SOCIETY,AZ,3,D,D20,FALSE,FALSE,22211737,373,39493484,58926471,459290.22,M,FALSE,TRUE,85041,1.1670305676855894,Metropolitan,04013
860757227,2018,990,PUEBLO SENIOR HOUSING INC,AZ,5,L,L22,FALSE,FALSE,386077,0,326882,1434065,658445.9,M,FALSE,TRUE,85034,1.1670305676855894,Metropolitan,04013
860690847,2018,990,SHOEBOX MININSTRY INC,AZ,8,X,X20,FALSE,FALSE,264018,4,241971,82240,97832.62,M,FALSE,TRUE,85032,1.1670305676855894,Metropolitan,04013
743033931,2018,990,EDKEY INC,AZ,2,B,B01,FALSE,FALSE,49938355,845,49789802,81103514,147581.41999999998,M,FALSE,TRUE,85204,1.1670305676855894,Metropolitan,04013
860096941,2019,990,DESERT MISSION INC,AZ,5,P,P75,FALSE,FALSE,12928430,0,11932867,13029529,234445.93999999997,U,FALSE,TRUE,85258,1.1670305676855894,Metropolitan,04013
860193883,2016,990,ASSISTANCE LEAGUE OF PHOENIX ARIZONA,AZ,5,P,P20,FALSE,FALSE,1223354,5,1480693,3496214,115159.73999999999,F,FALSE,TRUE,85020,1.1670305676855894,Metropolitan,04013
860293585,2018,990,NATIVE AMERICAN CONNECTIONS INC,AZ,4,F,F30,FALSE,FALSE,14338287,248,18039348,44287026,288508.82,F,FALSE,TRUE,85012,1.1670305676855894,Metropolitan,04013
521234482,2019,990,SOCIETY FOR AMERICAN BASEBALL RESEARCH,AZ,5,N,N63,FALSE,FALSE,1009108,8,1288098,1218157,173789.22,M,FALSE,TRUE,85004,1.1670305676855894,Metropolitan,04013
861040394,2019,990,ARIZONA GRANTMAKERS FORUM,AZ,7,T,T01,FALSE,FALSE,549880,3,461138,1344860,140159.22,F,FALSE,TRUE,85016,1.1670305676855894,Metropolitan,04013
860198599,2018,990,MESA UNITED WAY INC,AZ,7,T,T70,FALSE,FALSE,4448105,128,7201938,4839718,135243.34,M,FALSE,TRUE,85201,1.1670305676855894,Metropolitan,04013
200209951,2018,990,PIONEER PREPARATORY SCHOOL,AZ,2,B,B25,FALSE,FALSE,4765776,94,4778095,11289715,63068.64,U,FALSE,TRUE,85033,1.1670305676855894,Metropolitan,04013
860990455,2018,990,CAREER SUCCESS SCHOOLS INC,AZ,2,B,B90,FALSE,FALSE,6194277,71,7049558,11021801,148018.02,F,FALSE,TRUE,85250,1.1670305676855894,Metropolitan,04013
860477969,2018,990,PHOENIX PERFORMING ARTS CENTER INC,AZ,1,A,A61,FALSE,FALSE,1746168,107,1911267,1073597,203922.87999999998,M,FALSE,TRUE,85004,1.1670305676855894,Metropolitan,04013
204931127,2018,990,IMAGINE CHARTER ELEMENTARY AT,AZ,2,B,B24,FALSE,FALSE,4906917,0,4732063,1562170,185752.06,M,FALSE,TRUE,85015,1.1670305676855894,Metropolitan,04013
742465161,2018,990,CASA MIA SENIOR APARTMENTS INC,AZ,5,L,L20,FALSE,FALSE,568579,0,485848,3999478,658445.9,M,FALSE,TRUE,85034,1.1670305676855894,Metropolitan,04013
860712873,2018,990,SANTA CRUZ APARTMENTS INC,AZ,5,L,L21,FALSE,FALSE,789242,0,940045,996908,658445.9,M,FALSE,TRUE,85034,1.1670305676855894,Metropolitan,04013
860409636,2018,990,MAKE-A-WISH FOUNDATION OF ARIZONA INC,AZ,4,E,E86,FALSE,FALSE,7641370,31,9047600,11035047,324140.1,F,FALSE,TRUE,85251,1.1670305676855894,Metropolitan,04013
860500753,2018,990,CENTRAL ARIZONA SHELTER SERVICES INC,AZ,5,L,L41,FALSE,FALSE,5620362,118,6255263,2070369,209232.87999999998,F,FALSE,TRUE,85007,1.1670305676855894,Metropolitan,04013
454269957,2018,990,BTX SCHOOLS INC,TX,2,B,B29,FALSE,FALSE,21837807,2,25219598,8845928,122976.06,F,FALSE,TRUE,78216,1.1670305676855894,Metropolitan,04013
942465081,2018,990,SOJOURNER CENTER,AZ,5,P,P43,FALSE,FALSE,5730599,107,5543374,10194206,219931.94,F,FALSE,TRUE,85036,1.1670305676855894,Metropolitan,04013
860975231,2018,990,TECHNICAL ASSISTANCE PARTNERSHIP,AZ,4,E,E1170,FALSE,FALSE,3639626,0,4385611,5154680,353746.3,F,FALSE,TRUE,85012,1.1670305676855894,Metropolitan,04013
900364347,2017,990,PHOENIX COLLEGIATE ACADEMY INC,AZ,2,B,B29,FALSE,FALSE,4673894,94,5077991,10013724,139208.13999999998,U,FALSE,TRUE,85040,1.1670305676855894,Metropolitan,04013
860789956,2018,990,ARIZONA FOUNDATION FOR WOMEN,AZ,7,S,S81,FALSE,FALSE,390634,4,556200,1429824,138758.56,M,FALSE,TRUE,85016,1.1670305676855894,Metropolitan,04013
860127380,2018,990,GIRLS RANCH OF ARIZONA,AZ,5,P,P70,FALSE,FALSE,150311,0,148322,1576984,221646.47999999998,F,FALSE,TRUE,85013,1.1670305676855894,Metropolitan,04013
860107639,2017,990,BOYS & GIRLS CLUBS OF METROPOLITAN,AZ,5,O,O23,FALSE,FALSE,12431246,368,15446316,29440287,398401.04,F,FALSE,TRUE,85008,1.1670305676855894,Metropolitan,04013
275138404,2017,990,OPEN WIDE FOUNDATION,AZ,4,E,E30,FALSE,FALSE,300643,3,311078,215791,94075.5,F,FALSE,TRUE,85255,1.1670305676855894,Metropolitan,04013
260446321,2018,990,CRISIS RESPONSE NETWORK,AZ,4,F,F32,FALSE,FALSE,16137508,226,17098819,7516853,272554.04,M,FALSE,TRUE,85281,1.1670305676855894,Metropolitan,04013
202742885,2018,990,MIRACLE LEAGUE OF ARIZONA,AZ,5,N,N63,FALSE,FALSE,343701,8,406430,2205253,73589.51999999999,F,FALSE,TRUE,85259,1.1670305676855894,Metropolitan,04013
860096781,2018,990,JEWISH FAMILY AND CHILDREN'S SERVICE,AZ,5,P,P30,FALSE,FALSE,44856740,958,45581477,25908404,339913.16,F,FALSE,TRUE,85014,1.1670305676855894,Metropolitan,04013
860946968,2018,990,COYOTES AMATEUR HOCKEY ASSOCIATION,AZ,5,N,N68,FALSE,FALSE,4404227,9,4258981,2548274,102105.4,M,FALSE,TRUE,85260,1.1670305676855894,Metropolitan,04013
363297751,2018,990,SOCIETY OF AMERICAN BUSINESS,AZ,1,A,A0370,FALSE,FALSE,390721,4,479779,537296,50238.5,F,FALSE,TRUE,85004,1.1670305676855894,Metropolitan,04013
860192846,2018,990,THE BEATITUDES CAMPUS,AZ,5,P,P75,FALSE,FALSE,33664496,681,31567671,114421490,297460.3,F,FALSE,TRUE,85021,1.1670305676855894,Metropolitan,04013
952577300,2018,990,LEAGUE FOR INNOVATION IN THE COMMUNITY,AZ,2,B,B0240,FALSE,FALSE,4096745,14,3245711,1172802,398667.72,M,FALSE,TRUE,85286,1.1670305676855894,Metropolitan,04013
861044809,2019,990,PINNACLE FORUM AMERICA INC,AZ,8,X,X20,FALSE,FALSE,652471,9,709452,544848,158437.41999999998,M,FALSE,TRUE,85260,1.1670305676855894,Metropolitan,04013
860338886,2018,990,HOSPICE OF THE VALLEY,AZ,5,P,P74,FALSE,FALSE,133803005,1589,158521873,138874156,675672.72,F,FALSE,TRUE,85014,1.1670305676855894,Metropolitan,04013
860103282,2018,990,FLORENCE CRITTENTON SERVICES OF ARIZONA,AZ,5,P,P47,FALSE,FALSE,8405718,213,9320300,9300443,221646.47999999998,F,FALSE,TRUE,85013,1.1670305676855894,Metropolitan,04013
860120506,2017,990,FRIENDLY HOUSE INC,AZ,5,P,P20,FALSE,FALSE,8723650,201,10072947,7602465,295005.89999999997,M,FALSE,TRUE,85003,1.1670305676855894,Metropolitan,04013
850227776,2018,990,CPLC NEW MEXICO INC,AZ,7,S,S43,FALSE,FALSE,3721012,0,3403685,5810207,141775.82,M,FALSE,TRUE,85034,1.1670305676855894,Metropolitan,04013
942937165,2017,990,BRAIN INJURY ALLIANCE OF ARIZONA,AZ,4,G,G48,FALSE,FALSE,626482,7,578219,205865,116027.04,F,FALSE,TRUE,85034,1.1670305676855894,Metropolitan,04013
237181500,2018,990,THE COUNCIL ON CHIRPRACTIC,AZ,4,G,G1990,FALSE,FALSE,1374130,4,3557846,5238817,354768.18,M,FALSE,TRUE,85258,1.1670305676855894,Metropolitan,04013
680260052,2019,990,WESTERN CENTER FOR JOURNALISM,AZ,1,A,A33,FALSE,FALSE,355035,1,83069,679889,13213.64,F,FALSE,TRUE,85086,1.1670305676855894,Metropolitan,04013
455443715,2019,990,VALLEY BEIT MIDRASH,AZ,2,B,B60,FALSE,FALSE,601497,6,685229,723122,205473.4,U,FALSE,TRUE,85032,1.1670305676855894,Metropolitan,04013
860187686,2018,990,ARIZONA NATIONAL LIVESTOCK SHOW INC,AZ,5,K,K26,FALSE,FALSE,1429364,37,1402481,895867,101438.7,M,FALSE,TRUE,85007,1.1670305676855894,Metropolitan,04013
270142713,2019,990,NORTH AMERICAN QUITLINE CONSORTIUM,AZ,4,F,F52,FALSE,FALSE,546685,2,448342,230380,249970.02,F,FALSE,TRUE,85018,1.1670305676855894,Metropolitan,04013
952627645,2018,990,NATIONAL CENTER FOR AMERICAN INDIAN,AZ,5,P,P84,FALSE,FALSE,3513088,16,3348313,1720799,281424.1,M,FALSE,TRUE,85204,1.1670305676855894,Metropolitan,04013
860412509,2018,990,ARIZONA WOMEN'S EDUCATION AND EMPLOYMENT,AZ,5,J,J22,FALSE,FALSE,531358,0,947971,0,328848.3,M,FALSE,TRUE,85034,1.1670305676855894,Metropolitan,04013
464574172,2018,990,PINNACLE PREVENTION CORP,AZ,5,K,K40,FALSE,FALSE,1173544,7,1231401,84503,125648.76,F,FALSE,TRUE,85225,1.1670305676855894,Metropolitan,04013
860622258,2019,990,VALLEY OF THE SUN JEWISH COMMUNITY,AZ,5,P,P28,FALSE,FALSE,9561790,0,12323280,4857982,284086.18,M,FALSE,TRUE,85254,1.1670305676855894,Metropolitan,04013
742465160,2018,990,CAUSA COMMUNITY DEVELOPMENT INC,AZ,5,L,L21,FALSE,FALSE,680177,0,705861,2875963,658445.9,M,FALSE,TRUE,85034,1.1670305676855894,Metropolitan,04013
860822647,2018,990,SCOTTSDALE LEADERSHIP INC,AZ,7,W,W70,FALSE,FALSE,301329,3,365973,285933,123456.31999999999,F,FALSE,TRUE,85258,1.1670305676855894,Metropolitan,04013
860953423,2018,990,ARIZONA UNITED SPINAL CORD INJURY,AZ,4,G,G50,FALSE,FALSE,618135,7,534227,117479,139660.08,F,FALSE,TRUE,85034,1.1670305676855894,Metropolitan,04013
273270017,2019,990,ROCKY MOUNTAIN INFORMATION NETWORK INC,AZ,3,C,C60,FALSE,FALSE,4971888,44,4974210,619235,177015.34,M,FALSE,TRUE,85080,1.1670305676855894,Metropolitan,04013
860227210,2018,990,CHICANOS POR LA CAUSA INC,AZ,5,P,P20,FALSE,FALSE,72598589,1009,78212364,199028705,678549.5599999999,M,FALSE,TRUE,85034,1.1670305676855894,Metropolitan,04013
860404687,2019,990,SUN CITY AREA INTERFAITH SERVICES INC,AZ,5,P,P75,FALSE,FALSE,6051366,190,6209054,11924184,171208.56,F,FALSE,TRUE,85374,1.1670305676855894,Metropolitan,04013
860505273,2018,990,UNITED FOOD BANK,AZ,5,K,K31,FALSE,FALSE,32354419,39,33436925,7667362,165091.44,M,FALSE,TRUE,85210,1.1670305676855894,Metropolitan,04013
453910992,2018,990,THE JEWISH COMMUNITY ASSOCIATION OF,AZ,7,S,S22,FALSE,FALSE,7030280,32,6737694,31880906,268118.42,M,FALSE,TRUE,85254,1.1670305676855894,Metropolitan,04013
860607401,2018,990,ARIZONA SPORTS AND ENTERTAINMENT,AZ,5,N,N30,FALSE,FALSE,619107,7,657190,90724,126644.68,F,FALSE,TRUE,85258,1.1670305676855894,Metropolitan,04013
860761030,2018,990,ICAN,AZ,7,S,S20,FALSE,FALSE,1866820,27,2084593,3975484,105823.57999999999,F,FALSE,TRUE,85225,1.1670305676855894,Metropolitan,04013
860670912,2019,990,PHOENIX PRIDE INC,AZ,7,R,R26,FALSE,FALSE,1749438,6,2197691,793153,113204.48,M,FALSE,TRUE,85011,1.1670305676855894,Metropolitan,04013
860649306,2018,990,THE BEATITUDES CAMPUS FOUNDATION,AZ,5,P,P11,FALSE,FALSE,466999,0,1013580,2174988,297460.3,F,FALSE,TRUE,85021,1.1670305676855894,Metropolitan,04013
421533919,2018,990,S C JENSEN CORPORATION INC,AZ,2,B,B29,FALSE,FALSE,875789,8,1076007,399638,163952.74,M,FALSE,TRUE,85021,1.1670305676855894,Metropolitan,04013
510169319,2018,990,PHOENIX SISTER CITIES,AZ,6,Q,Q20,FALSE,FALSE,402081,3,350825,264924,186959.19999999998,F,FALSE,TRUE,85003,1.1670305676855894,Metropolitan,04013
860618301,2018,990,EAST VALLEY JEWISH,AZ,8,X,X30,FALSE,FALSE,2055601,86,3142007,2890727,184411.58,M,FALSE,TRUE,85224,1.1670305676855894,Metropolitan,04013
860777567,2018,990,MARICOPA HEALTH FOUNDATION,AZ,2,B,B19,FALSE,FALSE,1558628,4,2138865,1636020,214238.44,M,FALSE,TRUE,85016,1.1670305676855894,Metropolitan,04013
861007325,2018,990,THE CUTTY LEGACY FOUNDATION,AZ,5,P,P11,FALSE,FALSE,34261,0,62394,1794388,53415.06,M,FALSE,TRUE,85283,1.1670305676855894,Metropolitan,04013
860563315,2018,990,THEATER WORKS INC,AZ,1,A,A65,FALSE,FALSE,1113834,20,1207554,880642,86298.12,F,FALSE,TRUE,85345,1.1670305676855894,Metropolitan,04013
860251255,2018,990,VALLE DEL SOL INC,AZ,4,F,F32,FALSE,FALSE,24009189,447,24285757,7783709,238164.12,M,FALSE,TRUE,85014,1.1670305676855894,Metropolitan,04013
953497070,2018,990,ACCEL,AZ,2,B,B28,FALSE,FALSE,15738416,444,15826503,17411851,250475.06,M,FALSE,TRUE,85051,1.1670305676855894,Metropolitan,04013
860254820,2018,990,TEMPE COMMUNITY ACTION AGENCY,AZ,5,P,P28,FALSE,FALSE,4204844,49,4490732,2006531,142337.5,F,FALSE,TRUE,85281,1.1670305676855894,Metropolitan,04013
860184349,2018,990,JUNIOR ACHIEVEMENT OF ARIZONA INC,AZ,5,O,O53,FALSE,FALSE,4015783,41,4967994,4729240,279656.45999999996,F,FALSE,TRUE,85282,1.1670305676855894,Metropolitan,04013
860256421,2018,990,THE PHOENIX BOYS CHOIR ASSOCIATION,AZ,1,A,A6B,FALSE,FALSE,1234122,9,1500999,1957681,90366.76,U,FALSE,TRUE,85014,1.1670305676855894,Metropolitan,04013
860373283,2018,990,VALLEY LEADERSHIP CORPORATION,AZ,7,W,W70,FALSE,FALSE,896488,0,2208583,1408600,151860.1,M,FALSE,TRUE,85014,1.1670305676855894,Metropolitan,04013
311496646,2019,990,SOUTHWEST AUTISM RESEARCH AND RESOURCE,AZ,2,B,B70,FALSE,FALSE,13109517,248,15578636,15595722,353171.63999999996,M,FALSE,TRUE,85006,1.1670305676855894,Metropolitan,04013
860265218,2019,990,FRIENDSHIP RETIREMENT CORPORATION,AZ,5,P,P75,FALSE,FALSE,29313654,909,29316991,28740744,129167.51999999999,F,FALSE,TRUE,85302,1.1670305676855894,Metropolitan,04013
860374813,2017,990,COMMUNITY INFORMATION & REFERRAL,AZ,7,S,S99,FALSE,FALSE,1332150,23,1094914,342238,290774.42,M,FALSE,TRUE,85281,1.1670305676855894,Metropolitan,04013
860660875,2018,990,HOMEWARD BOUND,AZ,5,L,L80,FALSE,FALSE,4281753,94,6539975,6506871,185678.9,F,FALSE,TRUE,85015,1.1670305676855894,Metropolitan,04013
860138459,2018,990,SUN ANGEL FOUNDATION,AZ,2,B,B82,FALSE,FALSE,23276386,0,22817920,37589400,243242.84,M,FALSE,TRUE,85287,1.1670305676855894,Metropolitan,04013
721524205,2018,990,PAS CHARTER INC,AZ,2,B,B29,FALSE,FALSE,2016205,12,2242894,1083774,163952.74,M,FALSE,TRUE,85021,1.1670305676855894,Metropolitan,04013
451564583,2017,990,CRISIS RESPONSE NETWORK OF SOUTHERN,AZ,4,F,F32,FALSE,FALSE,245813,2,9439,978760,290774.42,M,FALSE,TRUE,85281,1.1670305676855894,Metropolitan,04013
